token,class,count
忙し,WB_high,1
忙し,WB_low,4
忙しい,WB_high,12
忙しい,WB_low,6
忙しかっ,WB_high,3
忙しかっ,WB_low,3
忙しく,WB_high,6
忙しく,WB_low,4
忙殺,WB_high,1
忙殺,WB_low,2
応募,WB_high,1
応募,WB_low,0
応急,WB_high,0
応急,WB_low,1
応援,WB_high,1
応援,WB_low,1
快く,WB_high,1
快く,WB_low,0
快晴,WB_high,1
快晴,WB_low,4
快気,WB_high,1
快気,WB_low,0
快調,WB_high,1
快調,WB_low,0
快諾,WB_high,2
快諾,WB_low,0
快適,WB_high,0
快適,WB_low,1
念入り,WB_high,1
念入り,WB_low,0
念願,WB_high,2
念願,WB_low,0
怒り,WB_high,1
怒り,WB_low,1
怒涛,WB_high,0
怒涛,WB_low,1
怖い,WB_high,1
怖い,WB_low,1
怖かっ,WB_high,0
怖かっ,WB_low,1
思い,WB_high,4
思い,WB_low,0
思いのほか,WB_high,1
思いのほか,WB_low,0
思い出,WB_high,2
思い出,WB_low,1
思考,WB_high,1
思考,WB_low,1
急,WB_high,1
急,WB_low,3
急ブレーキ,WB_high,1
急ブレーキ,WB_low,0
急上昇,WB_high,1
急上昇,WB_low,0
急務,WB_high,0
急務,WB_low,1
急逝,WB_high,0
急逝,WB_low,1
性,WB_high,1
性,WB_low,1
性質,WB_high,0
性質,WB_low,1
怪しい,WB_high,0
怪しい,WB_low,1
怪しかっ,WB_high,0
怪しかっ,WB_low,1
恋,WB_high,1
恋,WB_low,0
恋人,WB_high,1
恋人,WB_low,0
恥ずかしい,WB_high,0
恥ずかしい,WB_low,1
恥ずかしかっ,WB_high,2
恥ずかしかっ,WB_low,0
息,WB_high,0
息,WB_low,3
息子,WB_high,2
息子,WB_low,2
息抜き,WB_high,2
息抜き,WB_low,1
悩ましい,WB_high,0
悩ましい,WB_low,4
悩み,WB_high,4
悩み,WB_low,0
悪,WB_high,0
悪,WB_low,2
悪い,WB_high,1
悪い,WB_low,7
悪かっ,WB_high,0
悪かっ,WB_low,2
悪く,WB_high,8
悪く,WB_low,8
悪さ,WB_high,0
悪さ,WB_low,2
悪化,WB_high,1
悪化,WB_low,2
悪循環,WB_high,0
悪循環,WB_low,2
悪者,WB_high,0
悪者,WB_low,1
悲しい,WB_high,2
悲しい,WB_low,4
悲鳴,WB_high,1
悲鳴,WB_low,0
情けなく,WB_high,0
情けなく,WB_low,1
情報,WB_high,6
情報,WB_low,4
情報セキュリティ,WB_high,1
情報セキュリティ,WB_low,1
情報共有,WB_high,0
情報共有,WB_low,1
情報量,WB_high,1
情報量,WB_low,0
情緒,WB_high,0
情緒,WB_low,1
想像,WB_high,1
想像,WB_low,2
想定,WB_high,2
想定,WB_low,1
想定外,WB_high,0
想定外,WB_low,1
意向,WB_high,1
意向,WB_low,1
意味,WB_high,1
意味,WB_low,1
意外,WB_high,1
意外,WB_low,0
意志,WB_high,1
意志,WB_low,0
意思,WB_high,1
意思,WB_low,0
意思決定,WB_high,0
意思決定,WB_low,1
意欲,WB_high,1
意欲,WB_low,0
意気投合,WB_high,1
意気投合,WB_low,0
意気揚々,WB_high,1
意気揚々,WB_low,0
意義,WB_high,0
意義,WB_low,1
意見,WB_high,7
意見,WB_low,0
意見交換,WB_high,4
意見交換,WB_low,0
意見交換会,WB_high,1
意見交換会,WB_low,0
意識,WB_high,6
意識,WB_low,4
意識的,WB_high,1
意識的,WB_low,0
意識高い,WB_high,0
意識高い,WB_low,1
愚痴,WB_high,1
愚痴,WB_low,1
愛,WB_high,0
愛,WB_low,1
愛犬,WB_high,1
愛犬,WB_low,0
感,WB_high,7
感,WB_low,5
感じ,WB_high,10
感じ,WB_low,17
感動的,WB_high,1
感動的,WB_low,0
感嘆,WB_high,1
感嘆,WB_low,0
感心,WB_high,1
感心,WB_low,0
感情的,WB_high,0
感情的,WB_low,1
感想,WB_high,1
感想,WB_low,0
感覚,WB_high,3
感覚,WB_low,1
感触,WB_high,3
感触,WB_low,0
感謝,WB_high,11
感謝,WB_low,3
態度,WB_high,0
態度,WB_low,1
慌ただしい,WB_high,0
慌ただしい,WB_low,2
慢性,WB_high,1
慢性,WB_low,0
憂鬱,WB_high,1
憂鬱,WB_low,8
懇親,WB_high,2
懇親,WB_low,0
懐かしい,WB_high,4
懐かしい,WB_low,0
懐かしく,WB_high,1
懐かしく,WB_low,1
懐妊,WB_high,1
懐妊,WB_low,0
懸念,WB_high,1
懸念,WB_low,1
懸案,WB_high,2
懸案,WB_low,0
懸賞論文,WB_high,0
懸賞論文,WB_low,2
成功,WB_high,1
成功,WB_low,0
成果,WB_high,2
成果,WB_low,3
成績,WB_high,1
成績,WB_low,0
成長,WB_high,10
成長,WB_low,3
我,WB_high,0
我,WB_low,1
我々,WB_high,3
我々,WB_low,0
我が家,WB_high,2
我が家,WB_low,0
我儘,WB_high,0
我儘,WB_low,2
我慢,WB_high,0
我慢,WB_low,1
戦,WB_high,1
戦,WB_low,1
戦略,WB_high,6
戦略,WB_low,2
所,WB_high,2
所,WB_low,0
所存,WB_high,3
所存,WB_low,1
所属,WB_high,1
所属,WB_low,0
所用,WB_high,1
所用,WB_low,0
所要,WB_high,1
所要,WB_low,0
扇町,WB_high,1
扇町,WB_low,0
扇町公園,WB_high,1
扇町公園,WB_low,0
手,WB_high,6
手,WB_low,4
手付かず,WB_high,1
手付かず,WB_low,0
手作り,WB_high,1
手作り,WB_low,0
手厚く,WB_high,0
手厚く,WB_low,1
手取り,WB_high,0
手取り,WB_low,1
手土産,WB_high,1
手土産,WB_low,0
手数,WB_high,1
手数,WB_low,0
手法,WB_high,1
手法,WB_low,0
手羽先,WB_high,1
手羽先,WB_low,0
手術,WB_high,1
手術,WB_low,1
手離れ,WB_high,0
手離れ,WB_low,1
才木,WB_high,1
才木,WB_low,0
才能,WB_high,2
才能,WB_low,0
打ち,WB_high,0
打ち,WB_low,1
打ち合わせ,WB_high,19
打ち合わせ,WB_low,14
打合せ,WB_high,11
打合せ,WB_low,11
打合わせ,WB_high,2
打合わせ,WB_low,0
扱い,WB_high,1
扱い,WB_low,1
承認欲求,WB_high,1
承認欲求,WB_low,0
把握,WB_high,1
把握,WB_low,1
投資,WB_high,1
投資,WB_low,0
折り返し,WB_high,2
折り返し,WB_low,2
折り返し地点,WB_high,1
折り返し地点,WB_low,0
抜き,WB_high,1
抜き,WB_low,0
押し,WB_high,0
押し,WB_low,1
抽出,WB_high,1
抽出,WB_low,0
担当,WB_high,8
担当,WB_low,8
担当者,WB_high,3
担当者,WB_low,1
拘束時間,WB_high,0
拘束時間,WB_low,1
拡大,WB_high,1
拡大,WB_low,1
持ち場,WB_high,1
持ち場,WB_low,0
持ち越し,WB_high,1
持ち越し,WB_low,0
持論,WB_high,1
持論,WB_low,0
指導,WB_high,1
指導,WB_low,3
指揮,WB_high,0
指揮,WB_low,1
指摘,WB_high,1
指摘,WB_low,1
指示,WB_high,0
指示,WB_low,3
指針,WB_high,0
指針,WB_low,1
挑戦,WB_high,4
挑戦,WB_low,1
挨拶,WB_high,4
挨拶,WB_low,3
振り,WB_high,1
振り,WB_low,0
振る舞い,WB_high,0
振る舞い,WB_low,1
振出し,WB_high,0
振出し,WB_low,2
振込,WB_high,1
振込,WB_low,0
挽回,WB_high,1
挽回,WB_low,1
掃除,WB_high,2
掃除,WB_low,1
授業,WB_high,1
授業,WB_low,0
掛け,WB_high,0
掛け,WB_low,1
採択,WB_high,0
採択,WB_low,2
採用,WB_high,1
採用,WB_low,0
接待,WB_high,0
接待,WB_low,1
接種,WB_high,1
接種,WB_low,1
接近,WB_high,0
接近,WB_low,2
推薦,WB_high,1
推薦,WB_low,0
推進,WB_high,0
推進,WB_low,1
措置,WB_high,0
措置,WB_low,1
提供,WB_high,1
提供,WB_low,0
提出,WB_high,2
提出,WB_low,4
提案,WB_high,20
提案,WB_low,13
携帯,WB_high,0
携帯,WB_low,1
撮影,WB_high,20
撮影,WB_low,3
撮影後,WB_high,2
撮影後,WB_low,0
操作,WB_high,0
操作,WB_low,1
操作性,WB_high,0
操作性,WB_low,2
支,WB_high,1
支,WB_low,0
支払い,WB_high,1
支払い,WB_low,0
支援,WB_high,1
支援,WB_low,0
支社,WB_high,14
支社,WB_low,7
支社長,WB_high,0
支社長,WB_low,1
支障,WB_high,0
支障,WB_low,3
改善,WB_high,4
改善,WB_low,4
攻め,WB_high,2
攻め,WB_low,0
放置,WB_high,1
放置,WB_low,0
放送,WB_high,0
放送,WB_low,1
放送局,WB_high,1
放送局,WB_low,0
政府,WB_high,1
政府,WB_low,0
救い,WB_high,0
救い,WB_low,1
敗,WB_high,0
敗,WB_low,1
教え,WB_high,1
教え,WB_low,0
教示,WB_high,1
教示,WB_low,0
散漫,WB_high,2
散漫,WB_low,0
散策,WB_high,1
散策,WB_low,0
敬老の日,WB_high,1
敬老の日,WB_low,0
数,WB_high,7
数,WB_low,4
数カ月,WB_high,1
数カ月,WB_low,0
数件,WB_high,1
数件,WB_low,0
数値,WB_high,1
数値,WB_low,1
数字,WB_high,6
数字,WB_low,6
数年,WB_high,2
数年,WB_low,1
数時間,WB_high,0
数時間,WB_low,1
数本,WB_high,0
数本,WB_low,1
数表,WB_high,1
数表,WB_low,0
整体,WB_high,3
整体,WB_low,1
整合性,WB_high,0
整合性,WB_low,1
整形外科,WB_high,2
整形外科,WB_low,0
整理,WB_high,4
整理,WB_low,1
整骨院,WB_high,0
整骨院,WB_low,3
文化,WB_high,3
文化,WB_low,0
文句,WB_high,0
文句,WB_low,1
文字,WB_high,1
文字,WB_low,0
文村,WB_high,2
文村,WB_low,0
文章,WB_high,1
文章,WB_low,1
料理,WB_high,2
料理,WB_low,0
断念,WB_high,2
断念,WB_low,0
新しい,WB_high,13
新しい,WB_low,11
新しく,WB_high,1
新しく,WB_low,0
新た,WB_high,7
新た,WB_low,2
新サービス,WB_high,1
新サービス,WB_low,0
新チーム,WB_high,0
新チーム,WB_low,1
新ネタ,WB_high,1
新ネタ,WB_low,0
新メンバー,WB_high,0
新メンバー,WB_low,1
新事業,WB_high,1
新事業,WB_low,1
新人,WB_high,4
新人,WB_low,1
新人研修,WB_high,1
新人研修,WB_low,0
新任,WB_high,1
新任,WB_low,0
新卒,WB_high,1
新卒,WB_low,0
新型コロナ,WB_high,0
新型コロナ,WB_low,2
新大阪,WB_high,1
新大阪,WB_low,0
新天地,WB_high,1
新天地,WB_low,0
新幹線,WB_high,1
新幹線,WB_low,4
新快速,WB_high,1
新快速,WB_low,0
新潟,WB_high,4
新潟,WB_low,0
新聞,WB_high,0
新聞,WB_low,1
新製品,WB_high,1
新製品,WB_low,0
新規,WB_high,6
新規,WB_low,5
新鮮,WB_high,1
新鮮,WB_low,0
方,WB_high,27
方,WB_low,20
方々,WB_high,3
方々,WB_low,1
方向,WB_high,1
方向,WB_low,3
方向性,WB_high,0
方向性,WB_low,2
方針,WB_high,3
方針,WB_low,0
方面,WB_high,0
方面,WB_low,1
旅行,WB_high,5
旅行,WB_low,2
旗,WB_high,1
旗,WB_low,0
既存,WB_high,0
既存,WB_low,1
日,WB_high,90
日,WB_low,66
日々,WB_high,3
日々,WB_low,4
日中,WB_high,4
日中,WB_low,3
日付,WB_high,2
日付,WB_low,1
日商,WB_high,2
日商,WB_low,0
日報,WB_high,2
日報,WB_low,0
日差し,WB_high,1
日差し,WB_low,1
日座,WB_high,0
日座,WB_low,1
日数,WB_high,0
日数,WB_low,1
日曜,WB_high,1
日曜,WB_low,1
日曜日,WB_high,3
日曜日,WB_low,0
日本,WB_high,3
日本,WB_low,0
日本ピラー工業,WB_high,1
日本ピラー工業,WB_low,0
日本人,WB_high,3
日本人,WB_low,0
日本列島,WB_high,0
日本列島,WB_low,1
日程,WB_high,0
日程,WB_low,3
日記,WB_high,9
日記,WB_low,9
日間,WB_high,3
日間,WB_low,1
旦那,WB_high,1
旦那,WB_low,0
旧友,WB_high,0
旧友,WB_low,1
早,WB_high,0
早,WB_low,1
早々,WB_high,0
早々,WB_low,2
早い,WB_high,7
早い,WB_low,6
早く,WB_high,14
早く,WB_low,9
早め,WB_high,3
早め,WB_low,4
早出,WB_high,1
早出,WB_low,0
早弁,WB_high,0
早弁,WB_low,1
早朝,WB_high,4
早朝,WB_low,2
早起き,WB_high,3
早起き,WB_low,1
早退,WB_high,1
早退,WB_low,0
昇格,WB_high,1
昇格,WB_low,0
明け,WB_high,4
明け,WB_low,3
明らか,WB_high,0
明らか,WB_low,1
明る,WB_high,1
明る,WB_low,0
明るい,WB_high,2
明るい,WB_low,0
明後日,WB_high,1
明後日,WB_low,1
明日,WB_high,24
明日,WB_low,21
明確,WB_high,1
明確,WB_low,1
明示,WB_high,1
明示,WB_low,0
昔,WB_high,3
昔,WB_low,7
昔話,WB_high,2
昔話,WB_low,0
映像,WB_high,1
映像,WB_low,0
映像ディレクター,WB_high,1
映像ディレクター,WB_low,0
春,WB_high,2
春,WB_low,0
昨夜,WB_high,3
昨夜,WB_low,3
昨年,WB_high,1
昨年,WB_low,0
昨日,WB_high,22
昨日,WB_low,20
昨晩,WB_high,0
昨晩,WB_low,1
是非,WB_high,1
是非,WB_low,0
昴,WB_high,1
昴,WB_low,0
昼,WB_high,10
昼,WB_low,2
昼ごはん,WB_high,1
昼ごはん,WB_low,1
昼ご飯,WB_high,2
昼ご飯,WB_low,3
昼前,WB_high,1
昼前,WB_low,0
昼過ぎ,WB_high,1
昼過ぎ,WB_low,0
昼間,WB_high,2
昼間,WB_low,2
昼食,WB_high,0
昼食,WB_low,2
昼飯,WB_high,0
昼飯,WB_low,1
時,WB_high,7
時,WB_low,10
時の声,WB_high,0
時の声,WB_low,1
時代,WB_high,3
時代,WB_low,2
時代祭,WB_high,1
時代祭,WB_low,0
時半,WB_high,0
時半,WB_low,1
時差,WB_high,0
時差,WB_low,1
時期,WB_high,1
時期,WB_low,2
時間,WB_high,39
時間,WB_low,43
時間帯,WB_high,1
時間帯,WB_low,0
晩,WB_high,1
晩,WB_low,2
晩御飯,WB_high,3
晩御飯,WB_low,1
普段,WB_high,5
普段,WB_low,0
普通,WB_high,2
普通,WB_low,5
景色,WB_high,1
景色,WB_low,1
晴れ,WB_high,15
晴れ,WB_low,2
晴れ晴れ,WB_high,1
晴れ晴れ,WB_low,1
晴れ舞台,WB_high,1
晴れ舞台,WB_low,0
晴天,WB_high,1
晴天,WB_low,0
暇,WB_high,2
暇,WB_low,6
暑い,WB_high,1
暑い,WB_low,6
暑く,WB_high,1
暑く,WB_low,1
暑さ,WB_high,2
暑さ,WB_low,0
暖かい,WB_high,0
暖かい,WB_low,1
暗い,WB_high,1
暗い,WB_low,0
暗く,WB_high,0
暗く,WB_low,1
暮らし,WB_high,1
暮らし,WB_low,0
暴言,WB_high,0
暴言,WB_low,2
暴食,WB_high,1
暴食,WB_low,0
曇天,WB_high,2
曇天,WB_low,0
曲,WB_high,3
曲,WB_low,0
更新,WB_high,2
更新,WB_low,1
書籍,WB_high,4
書籍,WB_low,0
書類,WB_high,1
書類,WB_low,0
曽明,WB_high,1
曽明,WB_low,0
最低,WB_high,1
最低,WB_low,0
最低限,WB_high,1
最低限,WB_low,0
最初,WB_high,3
最初,WB_low,0
最大,WB_high,2
最大,WB_low,0
最大限,WB_high,1
最大限,WB_low,0
最寄り駅,WB_high,1
最寄り駅,WB_low,0
最強,WB_high,1
最強,WB_low,0
最後,WB_high,2
最後,WB_low,3
最悪,WB_high,0
最悪,WB_low,4
最終,WB_high,2
最終,WB_low,6
最終便,WB_high,1
最終便,WB_low,0
最終日,WB_high,4
最終日,WB_low,1
最終面接,WB_high,1
最終面接,WB_low,0
最近,WB_high,13
最近,WB_low,15
最適,WB_high,1
最適,WB_low,0
最高,WB_high,12
最高,WB_low,2
月,WB_high,13
月,WB_low,8
月報,WB_high,0
月報,WB_low,1
月曜,WB_high,4
月曜,WB_low,5
月曜日,WB_high,4
月曜日,WB_low,0
月末,WB_high,1
月末,WB_low,7
月桂冠,WB_high,1
月桂冠,WB_low,0
有休,WB_high,2
有休,WB_low,1
有効活用,WB_high,0
有効活用,WB_low,1
有吉の壁,WB_high,1
有吉の壁,WB_low,0
有名,WB_high,1
有名,WB_low,0
有名人,WB_high,1
有名人,WB_low,0
有意義,WB_high,6
有意義,WB_low,2
有料,WB_high,1
有料,WB_low,0
有望,WB_high,0
有望,WB_low,1
有益,WB_high,2
有益,WB_low,0
有給,WB_high,2
有給,WB_low,0
有給休暇,WB_high,1
有給休暇,WB_low,0
服,WB_high,2
服,WB_low,0
朝,WB_high,43
朝,WB_low,43
朝ごはん,WB_high,0
朝ごはん,WB_low,3
朝イチ,WB_high,1
朝イチ,WB_low,0
朝ドラ,WB_high,0
朝ドラ,WB_low,1
朝一,WB_high,1
朝一,WB_low,0
朝型,WB_high,1
朝型,WB_low,1
朝晩,WB_high,0
朝晩,WB_low,2
朝活,WB_high,0
朝活,WB_low,1
朝霧jam,WB_high,2
朝霧jam,WB_low,0
朝食,WB_high,1
朝食,WB_low,0
期,WB_high,1
期,WB_low,0
期待,WB_high,5
期待,WB_low,0
期間,WB_high,1
期間,WB_low,2
期限,WB_high,0
期限,WB_low,1
木曜日,WB_high,2
木曜日,WB_low,0
未,WB_high,0
未,WB_low,1
未来,WB_high,1
未来,WB_low,1
未来へ,WB_high,1
未来へ,WB_low,0
末,WB_high,1
末,WB_low,0
末っ子,WB_high,1
末っ子,WB_low,0
末期がん,WB_high,1
末期がん,WB_low,0
本,WB_high,5
本,WB_low,0
本人,WB_high,1
本人,WB_low,0
本仮屋ユイカ,WB_high,1
本仮屋ユイカ,WB_low,0
本場,WB_high,1
本場,WB_low,0
本州,WB_high,0
本州,WB_low,1
本年度,WB_high,0
本年度,WB_low,1
本当,WB_high,1
本当,WB_low,0
本日,WB_high,10
本日,WB_low,7
本来,WB_high,0
本来,WB_low,1
本格,WB_high,1
本格,WB_low,2
本格的,WB_high,0
本格的,WB_low,2
本棚,WB_high,1
本棚,WB_low,0
本気,WB_high,0
本気,WB_low,1
本番,WB_high,3
本番,WB_low,0
本社,WB_high,0
本社,WB_low,1
本質,WB_high,1
本質,WB_low,0
本質的,WB_high,0
本質的,WB_low,1
本部長,WB_high,1
本部長,WB_low,0
本音,WB_high,2
本音,WB_low,1
机,WB_high,1
机,WB_low,0
机上の空論,WB_high,0
机上の空論,WB_low,1
材料,WB_high,1
材料,WB_low,0
村田製作所,WB_high,1
村田製作所,WB_low,0
杓子定規,WB_high,0
杓子定規,WB_low,1
束の間,WB_high,0
束の間,WB_low,2
来,WB_high,2
来,WB_low,0
来い,WB_high,1
来い,WB_low,0
来春,WB_high,2
来春,WB_low,0
来月,WB_high,2
来月,WB_low,0
来期,WB_high,2
来期,WB_low,2
来社,WB_high,2
来社,WB_low,2
来週,WB_high,5
来週,WB_low,3
杯,WB_high,1
杯,WB_low,0
東京,WB_high,41
東京,WB_low,7
東京テレビ,WB_high,1
東京テレビ,WB_low,0
東京ローカル,WB_high,1
東京ローカル,WB_low,0
東京時代,WB_high,1
東京時代,WB_low,0
東方,WB_high,0
東方,WB_low,1
東海道新幹線,WB_high,1
東海道新幹線,WB_low,0
東銀座,WB_high,1
東銀座,WB_low,0
松下,WB_high,1
松下,WB_low,0
松任谷由実,WB_high,1
松任谷由実,WB_low,0
松尾,WB_high,1
松尾,WB_low,0
松木,WB_high,1
松木,WB_low,0
枕,WB_high,0
枕,WB_low,1
枚,WB_high,1
枚,WB_low,0
枚方,WB_high,1
枚方,WB_low,0
柔軟,WB_high,1
柔軟,WB_low,0
柔軟性,WB_high,1
柔軟性,WB_low,0
栗木,WB_high,1
栗木,WB_low,0
株主優待,WB_high,1
株主優待,WB_low,0
根幹,WB_high,0
根幹,WB_low,1
根本,WB_high,1
根本,WB_low,1
案件,WB_high,9
案件,WB_low,7
棚,WB_high,1
棚,WB_low,0
棚卸し,WB_high,0
棚卸し,WB_low,1
棚田,WB_high,1
棚田,WB_low,0
森永製菓,WB_high,0
森永製菓,WB_low,1
検査,WB_high,0
検査,WB_low,2
検索,WB_high,1
検索,WB_low,0
検討,WB_high,1
検討,WB_low,2
検証,WB_high,1
検証,WB_low,0
業,WB_high,0
業,WB_low,1
業務,WB_high,46
業務,WB_low,41
業界,WB_high,1
業界,WB_low,0
楽,WB_high,4
楽,WB_low,4
楽し,WB_high,1
楽し,WB_low,0
楽しい,WB_high,32
楽しい,WB_low,5
楽しかっ,WB_high,34
楽しかっ,WB_low,4
楽しく,WB_high,10
楽しく,WB_low,0
楽しみ,WB_high,18
楽しみ,WB_low,5
概要,WB_high,1
概要,WB_low,0
構築,WB_high,1
構築,WB_low,0
様,WB_high,3
様,WB_low,0
様々,WB_high,3
様々,WB_low,0
様子,WB_high,1
様子,WB_low,1
標準,WB_high,1
標準,WB_low,0
模様,WB_high,1
模様,WB_low,1
横,WB_high,0
横,WB_low,1
横澤,WB_high,1
横澤,WB_low,0
橋本,WB_high,1
橋本,WB_low,0
機会,WB_high,9
機会,WB_low,4
機器,WB_high,0
機器,WB_low,2
機嫌,WB_high,1
機嫌,WB_low,0
機密,WB_high,1
機密,WB_low,0
機種変更,WB_high,1
機種変更,WB_low,0
機能,WB_high,1
機能,WB_low,0
機能性,WB_high,0
機能性,WB_low,1
機関,WB_high,0
機関,WB_low,1
檀れい,WB_high,1
檀れい,WB_low,0
欠席,WB_high,1
欠席,WB_low,0
次,WB_high,11
次,WB_low,3
次元,WB_high,1
次元,WB_low,0
次回,WB_high,2
次回,WB_low,1
次期,WB_high,1
次期,WB_low,0
次第,WB_high,2
次第,WB_low,1
次週,WB_high,1
次週,WB_low,0
欲,WB_high,1
欲,WB_low,0
欲しい,WB_high,3
欲しい,WB_low,3
欲しかっ,WB_high,0
欲しかっ,WB_low,1
歌,WB_high,3
歌,WB_low,0
歌詞,WB_high,1
歌詞,WB_low,0
歓迎会,WB_high,1
歓迎会,WB_low,0
止,WB_high,0
止,WB_low,1
止め,WB_high,0
止め,WB_low,1
正しい,WB_high,0
正しい,WB_low,1
正しかっ,WB_high,1
正しかっ,WB_low,0
正しく,WB_high,2
正しく,WB_low,0
正式,WB_high,1
正式,WB_low,1
正念場,WB_high,0
正念場,WB_low,1
正直,WB_high,2
正直,WB_low,2
武器,WB_high,1
武器,WB_low,0
歩,WB_high,0
歩,WB_low,1
歩いた,WB_high,2
歩いた,WB_low,0
歯,WB_high,1
歯,WB_low,0
歯並び,WB_high,1
歯並び,WB_low,0
歯医者,WB_high,2
歯医者,WB_low,0
歳,WB_high,2
歳,WB_low,1
歴,WB_high,0
歴,WB_low,1
残,WB_high,0
残,WB_low,1
残り,WB_high,1
残り,WB_low,4
残務,WB_high,1
残務,WB_low,0
残念,WB_high,5
残念,WB_low,2
残念無念,WB_high,1
残念無念,WB_low,0
残暑,WB_high,0
残暑,WB_low,2
残業,WB_high,6
残業,WB_low,2
段取り,WB_high,3
段取り,WB_low,4
母,WB_high,8
母,WB_low,1
母上,WB_high,1
母上,WB_low,0
母親,WB_high,1
母親,WB_low,0
母里,WB_high,2
母里,WB_low,0
毎回,WB_high,0
毎回,WB_low,2
毎年,WB_high,1
毎年,WB_low,0
毎日,WB_high,3
毎日,WB_low,6
毎月,WB_high,2
毎月,WB_low,1
毎週,WB_high,1
毎週,WB_low,1
比べ物,WB_high,0
比べ物,WB_low,1
比較,WB_high,1
比較,WB_low,0
毛色,WB_high,0
毛色,WB_low,1
氏,WB_high,2
氏,WB_low,0
気,WB_high,30
気,WB_low,29
気がかり,WB_high,1
気がかり,WB_low,2
気だるい,WB_high,0
気だるい,WB_low,1
気をつけ,WB_high,1
気をつけ,WB_low,0
気付け,WB_high,0
気付け,WB_low,1
気休め,WB_high,0
気休め,WB_low,1
気候,WB_high,2
気候,WB_low,0
気分,WB_high,19
気分,WB_low,10
気分上々,WB_high,1
気分上々,WB_low,0
気分爽快,WB_high,1
気分爽快,WB_low,0
気分転換,WB_high,0
気分転換,WB_low,1
気合い,WB_high,1
気合い,WB_low,0
気合十分,WB_high,1
気合十分,WB_low,0
気味,WB_high,0
気味,WB_low,3
気持,WB_high,1
気持,WB_low,1
気持ち,WB_high,21
気持ち,WB_low,23
気持ちいい,WB_high,3
気持ちいい,WB_low,0
気持ちよく,WB_high,1
気持ちよく,WB_low,0
気持ち良い,WB_high,1
気持ち良い,WB_low,1
気温,WB_high,4
気温,WB_low,3
気苦労,WB_high,0
気苦労,WB_low,1
水,WB_high,0
水,WB_low,1
水島,WB_high,1
水島,WB_low,0
水曜,WB_high,1
水曜,WB_low,0
汗,WB_high,0
汗,WB_low,1
汗だく,WB_high,1
汗だく,WB_low,1
江坂,WB_high,0
江坂,WB_low,1
決めて,WB_high,0
決めて,WB_low,1
決め手,WB_high,0
決め手,WB_low,1
決定,WB_high,5
決定,WB_low,1
決定的,WB_high,1
決定的,WB_low,0
決意,WB_high,1
決意,WB_low,0
決着,WB_high,1
決着,WB_low,0
決裁,WB_high,0
決裁,WB_low,1
沖縄,WB_high,1
沖縄,WB_low,3
沢山,WB_high,1
沢山,WB_low,0
河村,WB_high,1
河村,WB_low,0
沿い,WB_high,1
沿い,WB_low,0
法,WB_high,1
法,WB_low,0
波,WB_high,2
波,WB_low,0
泣き言,WB_high,0
泣き言,WB_low,1
泥まみれ,WB_high,1
泥まみれ,WB_low,0
注力,WB_high,1
注力,WB_low,0
注射,WB_high,1
注射,WB_low,0
注意,WB_high,3
注意,WB_low,5
泳ぎ,WB_high,1
泳ぎ,WB_low,0
洗浄,WB_high,1
洗浄,WB_low,0
洗濯,WB_high,1
洗濯,WB_low,0
洗濯機,WB_high,2
洗濯機,WB_low,0
洞察,WB_high,1
洞察,WB_low,0
活動,WB_high,5
活動,WB_low,1
活性,WB_high,2
活性,WB_low,0
活性化,WB_high,0
活性化,WB_low,1
活躍,WB_high,1
活躍,WB_low,0
派遣さん,WB_high,3
派遣さん,WB_low,0
派遣社員,WB_high,1
派遣社員,WB_low,0
流れ,WB_high,1
流れ,WB_low,0
流動的,WB_high,0
流動的,WB_low,1
流用,WB_high,1
流用,WB_low,0
流通,WB_high,1
流通,WB_low,0
流量,WB_high,0
流量,WB_low,1
浮き彫り,WB_high,0
浮き彫り,WB_low,1
海,WB_high,3
海,WB_low,0
海へ,WB_high,1
海へ,WB_low,0
海外,WB_high,1
海外,WB_low,0
海外旅行,WB_high,1
海外旅行,WB_low,0
浸透,WB_high,1
浸透,WB_low,0
消化,WB_high,1
消化,WB_low,0
涙,WB_high,2
涙,WB_low,0
涼し,WB_high,0
涼し,WB_low,1
涼しい,WB_high,1
涼しい,WB_low,3
涼しく,WB_high,1
涼しく,WB_low,3
淀屋橋,WB_high,0
淀屋橋,WB_low,1
深,WB_high,1
深,WB_low,0
深い,WB_high,1
深い,WB_low,1
深く,WB_high,1
深く,WB_low,1
深さ,WB_high,1
深さ,WB_low,0
深夜,WB_high,2
深夜,WB_low,6
混乱,WB_high,0
混乱,WB_low,1
添削,WB_high,0
添削,WB_low,2
渇,WB_high,0
渇,WB_low,1
渋い,WB_high,2
渋い,WB_low,1
減少傾向,WB_high,1
減少傾向,WB_low,0
渡し,WB_high,1
渡し,WB_low,0
渡航,WB_high,0
渡航,WB_low,1
渡邊,WB_high,1
渡邊,WB_low,0
温度感,WB_high,1
温度感,WB_low,0
温泉,WB_high,1
温泉,WB_low,1
湘南,WB_high,0
湘南,WB_low,1
湯川,WB_high,0
湯川,WB_low,1
湯快リゾート,WB_high,2
湯快リゾート,WB_low,0
満員電車,WB_high,1
満員電車,WB_low,0
満点,WB_high,0
満点,WB_low,1
満足,WB_high,6
満足,WB_low,0
満足度,WB_high,1
満足度,WB_low,0
満載,WB_high,0
満載,WB_low,1
準備,WB_high,15
準備,WB_low,6
準備不足,WB_high,0
準備不足,WB_low,1
